,Unnamed: 0,brand,category,words,emotion,sim
1730,9895,2,7,브리핑 ,999,0.47082048654556274
1731,9805,2,7,말 ,999,0.47064918279647827
1732,9167,2,0,스피커 ,999,0.469475656747818
1733,6885,2,4,혁명 ,999,0.46922361850738525
1734,7769,2,8,메모 ,999,0.4691627621650696
1735,6886,2,4,엔진 ,999,0.4663902521133423
1736,6824,2,4,우리 ,999,0.46530380845069885
1737,7105,2,4,인식 ,999,0.46450817584991455
1738,9395,2,1,매진 ,999,0.4644739031791687
1739,8752,2,0,크기 ,999,0.46419233083724976
1740,9985,2,7,동요 ,999,0.4636853039264679
1741,9068,2,0,캠핑 ,999,0.46353012323379517
1742,9330,2,1,고민 ,999,0.4617170989513397
1743,6825,2,4,지능 ,999,0.46101731061935425
1744,7268,2,8,것 ,999,0.46097326278686523
1745,7582,2,8,등 ,999,0.4601408541202545
1746,8088,2,5,폰 ,999,0.4595935344696045
1747,7962,2,5,아이디 ,999,0.45923280715942383
1748,10704,2,3,내장 ,999,0.45900213718414307
1749,9551,2,6,자장가 ,999,0.458138108253479
1750,9552,2,6,동요 ,999,0.4577043950557709
1751,9581,2,6,취향 ,999,0.4576738476753235
1752,9396,2,1,프로모션 ,999,0.4564204216003418
1753,6826,2,4,출시 ,999,0.4546673893928528
1754,8185,2,5,메모 ,999,0.4543554186820984
1755,7993,2,5,작동 ,999,0.4539746046066284
1756,9069,2,0,사이즈 ,999,0.45378023386001587
1757,7770,2,8,일정 ,999,0.45363569259643555
1758,9397,2,1,배송 ,999,0.453180730342865
1759,7551,2,8,콘텐츠 ,999,0.45255565643310547
1760,10140,2,7,동화 ,999,0.45255565643310547
1761,6887,2,4,브랜드 ,999,0.4524204730987549
1762,9420,2,1,정기 ,999,0.45221859216690063
1763,10802,2,3,콘센트 ,999,0.45209023356437683
1764,8351,2,5,구매 ,999,0.4510725140571594
1765,10457,2,7,내일 ,999,0.4507630169391632
1766,7873,2,5,사용 ,999,0.44971901178359985
1767,10423,2,7,대답 ,999,0.4496650695800781
1768,8787,2,0,뒷면 ,999,0.44931355118751526
1769,10458,2,7,시작 ,999,0.4489915072917938
1770,7423,2,8,스트리밍 ,999,0.448686420917511
1771,8788,2,0,하단 ,999,0.4485984444618225
1772,8504,2,5,채팅 ,999,0.44740942120552063
1773,7934,2,5,아웃 ,999,0.44685304164886475
1774,8812,2,0,색상 ,999,0.4464245140552521
1775,9896,2,7,교통 ,999,0.44586417078971863
1776,9554,2,6,때 ,999,0.4458426833152771
1777,6888,2,4,서비스 ,999,0.4449164867401123
1778,7360,2,8,기술 ,999,0.4449164867401123
1779,9583,2,6,날씨 ,999,0.4447169303894043
1780,9807,2,7,음악 ,999,0.4447169005870819
1781,9399,2,1,발매 ,999,0.4445248246192932
1782,7708,2,8,밝기 ,999,0.44283536076545715
1783,9070,2,0,장점 ,999,0.4426725506782532
1784,7709,2,8,모드 ,999,0.4426543712615967
1785,9518,2,1,날씨 ,999,0.4420213997364044
1786,7106,2,4,음성 ,999,0.4412045180797577
1787,8247,2,5,폴 ,999,0.44056421518325806
1788,10773,2,3,선 ,999,0.4403092563152313
1789,9423,2,1,가입자 ,999,0.43992555141448975
1790,9555,2,6,말 ,999,0.43896612524986267
1791,9400,2,1,천 ,999,0.43886521458625793
1792,7994,2,5,등록 ,999,0.4377444088459015
1793,7170,2,4,카카오 ,999,0.43707627058029175
1794,7391,2,8,말 ,999,0.4356595277786255
1795,7963,2,5,플 ,999,0.4355027675628662
1796,10613,2,2,음량 ,999,0.4354247450828552
1797,7583,2,8,뉴스 ,999,0.4350956082344055
1798,7710,2,8,상단 ,999,0.43467217683792114
1799,7711,2,8,소거 ,999,0.4336931109428406
1800,9355,2,1,증정 ,999,0.4333060383796692
1801,7203,2,4,교통 ,999,0.4332929849624634
1802,8789,2,0,단자 ,999,0.4330349564552307
1803,7299,2,8,방식 ,999,0.4328916668891907
1804,9519,2,1,인물 ,999,0.4324788451194763
1805,7964,2,5,서비스 ,999,0.4320346713066101
1806,7361,2,8,연동 ,999,0.4320346713066101
1807,9424,2,1,구매자 ,999,0.4314129054546356
1808,10774,2,3,연결 ,999,0.43131110072135925
1809,7874,2,5,케이블 ,999,0.43131110072135925
1810,9672,2,6,벅스 ,999,0.43129974603652954
1811,9612,2,6,회원 ,999,0.43119192123413086
1812,7362,2,8,멜론 ,999,0.43093815445899963
1813,9613,2,6,서비스 ,999,0.43093806505203247
1814,8563,2,5,노래 ,999,0.4302617609500885
1815,9556,2,6,팟캐스트 ,999,0.4302617609500885
1816,8790,2,0,쪽 ,999,0.43021851778030396
1817,6853,2,4,뮤직 ,999,0.4301278591156006
1818,9673,2,6,지니 ,999,0.4301278591156006
1819,9614,2,6,카카오 ,999,0.4295927882194519
1820,7519,2,8,재미 ,999,0.4287734627723694
1821,6828,2,4,안녕 ,999,0.4282476305961609
1822,10803,2,3,설명서 ,999,0.42806971073150635
1823,6915,2,4,게임 ,999,0.42790013551712036
1824,9170,2,0,웨이브 ,999,0.42767783999443054
1825,10743,2,3,사용 ,999,0.4274601936340332
1826,10547,2,2,출력 ,999,0.4270782768726349
1827,10775,2,3,구성 ,999,0.42683175206184387
1828,9401,2,1,관심 ,999,0.4265592098236084
1829,10141,2,7,번역 ,999,0.42632049322128296
1830,9520,2,1,뉴스 ,999,0.42625802755355835
1831,6889,2,4,발전 ,999,0.426127552986145
1832,10142,2,7,키즈 ,999,0.42574113607406616
1833,9616,2,6,가입 ,999,0.4254302978515625
1834,7012,2,4,자기 ,999,0.42521199584007263
1835,10143,2,7,컨텐츠 ,999,0.4251956641674042
1836,7902,2,5,앱 ,999,0.4245610535144806
1837,9403,2,1,일 ,999,0.42455703020095825
1838,9557,2,6,아침 ,999,0.42435169219970703
1839,9928,2,7,노래 ,999,0.42435166239738464
1840,8564,2,5,운세 ,999,0.42372286319732666
1841,7831,2,8,일상 ,999,0.42320919036865234
1842,6829,2,4,스마트 ,999,0.4229041635990143
1843,8980,2,0,재질 ,999,0.42207789421081543
1844,7139,2,4,이야기 ,999,0.422031044960022
1845,7392,2,8,질문 ,999,0.422031044960022
1846,7936,2,5,스피커 ,999,0.4214884042739868
1847,10333,2,7,게임 ,999,0.4212319254875183
1848,7364,2,8,계획 ,999,0.4208313822746277
1849,9864,2,7,하루 ,999,0.42070630192756653
1850,9559,2,6,요청 ,999,0.41991323232650757
1851,8565,2,5,음악 ,999,0.4198218584060669
1852,7365,2,8,엔진 ,999,0.4197462201118469
1853,8656,2,5,시리 ,999,0.4191189408302307
1854,6890,2,4,산업 ,999,0.4189375042915344
1855,8594,2,5,필수 ,999,0.4186447262763977
1856,9356,2,1,금액 ,999,0.4182192087173462
1857,9071,2,0,곳 ,999,0.41817259788513184
1858,8566,2,5,날씨 ,999,0.41808170080184937
1859,9450,2,1,멜론 ,999,0.41788020730018616
1860,9618,2,6,개월 ,999,0.41788017749786377
1861,8850,2,0,교환 ,999,0.41763249039649963
1862,6854,2,4,네이버 ,999,0.4175947904586792
1863,7878,2,5,콘센트 ,999,0.41758444905281067
1864,8791,2,0,모드 ,999,0.4171679615974426
1865,7425,2,8,사용 ,999,0.4171445965766907
1866,9619,2,6,가입자 ,999,0.4167490005493164
1867,9560,2,6,리스트 ,999,0.41654643416404724
1868,10614,2,2,전체 ,999,0.41642051935195923
1869,8624,2,5,이어폰 ,999,0.41544875502586365
1870,10079,2,7,이것저것 ,999,0.4150984287261963
1871,9674,2,6,로바 ,999,0.4143853187561035
1872,9902,2,7,등 ,999,0.4143635332584381
1873,9041,2,0,즈 ,999,0.4136766791343689
1874,7045,2,4,단어 ,999,0.4132905602455139
1875,10361,2,7,택시 ,999,0.41326984763145447
1876,8352,2,5,매진 ,999,0.4129544496536255
1877,9707,2,6,데이터 ,999,0.41277962923049927
1878,9005,2,0,연결 ,999,0.41270357370376587
1879,7879,2,5,불빛 ,999,0.41270357370376587
1880,9337,2,1,분 ,999,0.4123130440711975
1881,9172,2,0,인공지능 ,999,0.41224777698516846
1882,6830,2,4,프렌즈 ,999,0.41224777698516846
1883,10579,2,2,휴대 ,999,0.41199976205825806
1884,7393,2,8,아들 ,999,0.4119756519794464
1885,7880,2,5,포트 ,999,0.4118471145629883
1886,10047,2,7,이용 ,999,0.4116255044937134
1887,7426,2,8,제공 ,999,0.4116255044937134
1888,7881,2,5,설치 ,999,0.411346971988678
1889,10265,2,7,사이트 ,999,0.41117411851882935
1890,7366,2,8,플랫폼 ,999,0.410647988319397
1891,9521,2,1,알람 ,999,0.40957677364349365
1892,8248,2,5,상품 ,999,0.4094606339931488
1893,9173,2,0,미니 ,999,0.4094066917896271
1894,8813,2,0,밝기 ,999,0.40935373306274414
1895,9904,2,7,주식 ,999,0.40919315814971924
1896,8755,2,0,모델 ,999,0.40918636322021484
1897,7616,2,8,교통 ,999,0.40870338678359985
1898,9587,2,6,추천 ,999,0.40759679675102234
1899,7882,2,5,버튼 ,999,0.4071328043937683
1900,7712,2,8,음량 ,999,0.40712907910346985
1901,8793,2,0,바닥 ,999,0.40689340233802795
1902,9405,2,1,만 ,999,0.4064403176307678
1903,9338,2,1,기회 ,999,0.40638038516044617
1904,7367,2,8,컨텐츠 ,999,0.4058908522129059
1905,7368,2,8,모바일 ,999,0.4058617949485779
1906,8794,2,0,페어링 ,999,0.40546172857284546
1907,7996,2,5,다운로드 ,999,0.405156672000885
1908,9299,2,1,찬스 ,999,0.40422868728637695
1909,10019,2,7,금융 ,999,0.40421611070632935
1910,8887,2,0,귀욤 ,999,0.40379831194877625
1911,7236,2,4,이해 ,999,0.40354663133621216
1912,8814,2,0,필립스 ,999,0.40340760350227356
1913,10709,2,3,야외 ,999,0.40335094928741455
1914,7552,2,8,노래 ,999,0.40294599533081055
1915,9561,2,6,동화 ,999,0.40294599533081055
1916,7369,2,8,금융 ,999,0.40283629298210144
1917,7884,2,5,선 ,999,0.40249526500701904
1918,7047,2,4,혼자 ,999,0.4024507999420166
1919,8888,2,0,사랑 ,999,0.4022917151451111
1920,6791,2,4,텔레콤 ,999,0.40221336483955383
1921,8353,2,5,혜택 ,999,0.4015873670578003
1922,6891,2,4,미래 ,999,0.4015754759311676
1923,9562,2,6,잠 ,999,0.4015578627586365
1924,7048,2,4,발음 ,999,0.40153902769088745
1925,9406,2,1,완 ,999,0.40143510699272156
1926,7674,2,8,공부 ,999,0.4008515477180481
1927,8507,2,5,답변 ,999,0.4005832374095917
1928,10424,2,7,카톡 ,999,0.4005832076072693
1929,9643,2,6,할인 ,999,0.40027788281440735
1930,9429,2,1,이용권 ,999,0.40027785301208496
1931,8375,2,5,사은품 ,999,0.4000753164291382
1932,10827,3,4,음성인식 ,999,1.0
1933,13677,3,6,뮤직 ,999,1.0
1934,12155,3,5,공기청정기 ,999,1.0
1935,12156,3,5,연동해 ,999,1.0
1936,12157,3,5,디바이스 ,999,1.0
1937,12188,3,5,리모컨 ,999,1.0
1938,13615,3,6,멜론 ,999,1.0
1939,11142,3,4,명령 ,999,1.0
1940,12219,3,5,메시지 ,999,1.0
1941,14679,3,2,오디오 ,999,1.0
1942,13584,3,6,음악 ,999,1.0
1943,11111,3,4,마이크 ,999,1.0
1944,14710,3,2,최대 ,999,1.0
1945,12281,3,5,보내 ,999,1.0
1946,12282,3,5,셋톱박스 ,999,1.0
1947,14741,3,2,하만카돈 ,999,1.0
1948,13553,3,6,노래 ,999,1.0
1949,13646,3,6,이용권 ,999,1.0
1950,12124,3,5,핸드폰 ,999,1.0
1951,11999,3,5,연동 ,999,1.0
1952,11173,3,4,아리 ,999,1.0
1953,13805,3,7,알리 ,999,1.0
1954,13804,3,6,네이버뮤직 ,999,1.0
1955,13803,3,6,틀어달라고 ,999,1.0
1956,13802,3,6,지니뮤직 ,999,1.0
1957,11204,3,4,질문 ,999,1.0
1958,12030,3,5,통하 ,999,1.0
1959,12031,3,5,설정 ,999,1.0
1960,12062,3,5,영상 ,999,1.0
1961,13771,3,6,재생 ,999,1.0
1962,14647,3,2,들리 ,999,1.0
1963,14648,3,2,볼륨 ,999,1.0
1964,13740,3,6,음원 ,999,1.0
1965,13739,3,6,신나 ,999,1.0
1966,12093,3,5,와이파이 ,999,1.0
1967,13708,3,6,스트리밍 ,999,1.0
1968,13552,3,1,환율 ,999,1.0
1969,13521,3,1,프리미엄 ,999,1.0
1970,13520,3,1,저렴 ,999,1.0
1971,13519,3,1,저렴한 ,999,1.0
1972,11048,3,4,씽큐 ,999,1.0
1973,14742,3,3,배터리 ,999,1.0
1974,13332,3,1,구매 ,999,1.0
1975,12443,3,5,인터넷 ,999,1.0
1976,13301,3,1,가격 ,999,1.0
1977,14773,3,3,충전 ,999,1.0
1978,12474,3,5,주문 ,999,1.0
1979,12505,3,5,채널 ,999,1.0
1980,11017,3,4,명령어 ,999,1.0
1981,11016,3,4,말하 ,999,1.0
1982,13270,3,0,화이트 ,999,1.0
1983,13269,3,0,은은한 ,999,1.0
1984,12536,3,5,카카오톡 ,999,1.0
1985,14804,3,3,케이블 ,999,1.0
1986,10985,3,4,이름 ,999,1.0
1987,11049,3,4,아리아 ,999,1.0
1988,13363,3,1,무료 ,999,1.0
1989,12412,3,5,예약 ,999,1.0
1990,11080,3,4,대답 ,999,1.0
1991,12313,3,5,쇼핑 ,999,1.0
1992,13488,3,1,얼마 ,999,1.0
1993,13487,3,1,만원 ,999,1.0
1994,13456,3,1,개월 ,999,1.0
1995,12344,3,5,스마트홈 ,999,1.0
1996,12345,3,5,애플 ,999,1.0
1997,12376,3,5,어플 ,999,1.0
1998,12411,3,5,연결해서 ,999,1.0
1999,12377,3,5,에어컨 ,999,1.0
2000,13425,3,1,할인 ,999,1.0
2001,13394,3,1,판매 ,999,1.0
2002,12408,3,5,연결하면 ,999,1.0
2003,12409,3,5,연결할 ,999,1.0
2004,12410,3,5,연결해 ,999,1.0
2005,14616,3,2,사운드 ,999,1.0
2006,13806,3,7,날씨 ,999,1.0
2007,13238,3,0,수유 ,999,1.0
2008,14397,3,7,추천 ,999,1.0
2009,14428,3,7,경기 ,999,1.0
2010,14148,3,7,콘텐츠 ,999,1.0
2011,11588,3,8,동화 ,999,1.0
2012,14117,3,7,일정 ,999,1.0
2013,11619,3,8,등등 ,999,1.0
2014,14086,3,7,검색 ,999,1.0
2015,11650,3,8,라디오 ,999,1.0
2016,11366,3,8,가지 ,999,1.0
2017,14055,3,7,제공 ,999,1.0
2018,11681,3,8,업그레이드 ,999,1.0
2019,14024,3,7,정보 ,999,1.0
2020,13993,3,7,영어 ,999,1.0
2021,11712,3,8,유용 ,999,1.0
2022,13962,3,7,알람 ,999,1.0
2023,11743,3,8,제공하 ,999,1.0
2024,14179,3,7,구글 ,999,1.0
2025,11557,3,8,도움 ,999,1.0
2026,14585,3,2,음질 ,999,1.0
2027,11556,3,8,기능들이 ,999,1.0
2028,11429,3,8,이야기 ,999,1.0
2029,11428,3,8,가능하다 ,999,1.0
2030,11460,3,8,이용 ,999,1.0
2031,14335,3,7,운세 ,999,1.0
2032,14304,3,7,영화 ,999,1.0
2033,11491,3,8,필요 ,999,1.0
2034,14273,3,7,실시간 ,999,1.0
2035,14242,3,7,설명 ,999,1.0
2036,14211,3,7,미세먼지 ,999,1.0
2037,14210,3,7,궁금한 ,999,1.0
2038,11522,3,8,가능한 ,999,1.0
2039,11523,3,8,각종 ,999,1.0
2040,11554,3,8,간편 ,999,1.0
2041,11397,3,8,서비스 ,999,1.0
2042,11555,3,8,기능들 ,999,1.0
2043,11744,3,8,조절 ,999,1.0
2044,11335,3,8,가능 ,999,1.0
2045,11775,3,8,지원 ,999,1.0
2046,13931,3,7,아침 ,999,1.0
2047,14521,3,7,맞추 ,999,1.0
2048,14522,3,7,오전 ,999,1.0
2049,14523,3,7,정확 ,999,1.0
2050,11905,3,8,탑재되 ,999,1.0
2051,11906,3,5,연결 ,999,1.0
2052,11271,3,4,목소리 ,999,1.0
2053,14554,3,2,소리 ,999,1.0
2054,11937,3,5,스마트폰 ,999,1.0
2055,11968,3,5,블루투스 ,999,1.0
2056,11240,3,4,호출 ,999,1.0
2057,11239,3,4,헤이카카오 ,999,1.0
2058,11238,3,4,헤이 ,999,1.0
2059,11237,3,4,클로바를 ,999,1.0
2060,11236,3,4,클로바가 ,999,1.0
2061,11235,3,4,클로바 ,999,1.0
2062,11904,3,8,이용해서 ,999,1.0
2063,11903,3,8,놀랍 ,999,1.0
2064,11902,3,8,노래방기 ,999,1.0
2065,13869,3,7,오늘 ,999,1.0
2066,11806,3,8,타이머 ,999,1.0
2067,13900,3,7,뉴스 ,999,1.0
2068,11837,3,8,탑재 ,999,1.0
2069,11304,3,8,기능 ,999,1.0
2070,11303,3,4,클로버 ,999,1.0
2071,11302,3,4,알아듣 ,999,1.0
2072,11868,3,8,탑재한 ,999,1.0
2073,11901,3,8,편하 ,999,1.0
2074,11869,3,8,편리 ,999,1.0
2075,14459,3,7,기사 ,999,1.0
2076,13838,3,7,시간 ,999,1.0
2077,13837,3,7,데이트 ,999,1.0
2078,11900,3,8,편리한 ,999,1.0
2079,14490,3,7,답변 ,999,1.0
2080,10984,3,4,부르 ,999,1.0
2081,12250,3,5,배달 ,999,1.0
2082,12567,3,5,카톡 ,999,1.0
2083,12757,3,5,티비 ,999,1.0
2084,12725,3,5,연결하 ,999,1.0
2085,13044,3,0,브라운 ,999,1.0
2086,13045,3,0,심플한 ,999,1.0
2087,10922,3,4,기술 ,999,1.0
2088,13046,3,0,어디 ,999,1.0
2089,13077,3,0,어울리 ,999,1.0
2090,13078,3,0,어피치 ,999,1.0
2091,13079,3,0,예쁘 ,999,1.0
2092,13080,3,0,인테리어 ,999,1.0
2093,12694,3,5,아이폰 ,999,1.0
2094,12693,3,5,식자재마트 ,999,1.0
2095,12692,3,5,설정할 ,999,1.0
2096,13111,3,0,카카오프렌즈 ,999,1.0
2097,13112,3,0,캐릭터 ,999,1.0
2098,13143,3,0,프렌즈 ,999,1.0
2099,12661,3,5,무선 ,999,1.0
2100,13174,3,0,깔끔 ,999,1.0
2101,13175,3,0,도라에몽 ,999,1.0
2102,13176,3,0,무드 ,999,1.0
2103,12726,3,5,컨트롤 ,999,1.0
2104,14835,3,3,충전기 ,999,1.0
2105,12630,3,5,휴대폰 ,999,1.0
2106,13013,3,0,불빛 ,999,1.0
2107,12920,3,0,라인 ,999,1.0
2108,12919,3,0,깔끔한 ,999,1.0
2109,12918,3,0,피규어 ,999,1.0
2110,12917,3,0,보이 ,999,1.0
2111,12916,3,0,라이언 ,999,1.0
2112,12915,3,0,누르 ,999,1.0
2113,12914,3,0,귀엽 ,999,1.0
2114,12913,3,0,새롭 ,999,1.0
2115,12951,3,0,모습 ,999,1.0
2116,12982,3,0,본체 ,999,1.0
2117,12882,3,0,박스 ,999,1.0
2118,12881,3,0,무드등 ,999,1.0
2119,10859,3,4,기가지니 ,999,1.0
2120,10860,3,4,인공지능 ,999,1.0
2121,12850,3,0,조명 ,999,1.0
2122,10828,3,4,누구 ,999,1.0
2123,10891,3,4,지니 ,999,1.0
2124,12819,3,0,버튼 ,999,1.0
2125,12788,3,0,디자인 ,999,1.0
2126,10953,3,4,대화 ,999,1.0
2127,14366,3,7,음식 ,999,1.0
2128,12598,3,5,택시 ,999,1.0
2129,13207,3,0,분위기 ,999,1.0
2130,12599,3,5,팟캐스트 ,999,1.0
2131,11336,3,8,수 ,999,0.7445433139801025
2132,13678,3,6,메이트 ,999,0.726151704788208
2133,10861,3,4,스피커 ,999,0.6709483861923218
2134,11589,3,8,동요 ,999,0.6439380049705505
2135,14180,3,7,어시 ,999,0.6317669749259949
2136,11050,3,4,말 ,999,0.6273296475410461
2137,13333,3,1,구입 ,999,0.6228078007698059
2138,11807,3,8,알람 ,999,0.621670126914978
2139,13963,3,7,타이머 ,999,0.621670126914978
2140,14649,3,2,소거 ,999,0.609441876411438
2141,12820,3,0,소거 ,999,0.6088768243789673
2142,13555,3,6,곡 ,999,0.6023257970809937
2143,11051,3,4,아리야 ,999,0.5981888771057129
2144,11745,3,8,밝기 ,999,0.5965168476104736
2145,13239,3,0,독서 ,999,0.586866021156311
2146,14806,3,3,단자 ,999,0.5864055752754211
2147,13901,3,7,브리핑 ,999,0.5861173272132874
2148,11143,3,4,음성 ,999,0.584955632686615
2149,11908,3,5,페어링 ,999,0.5838236808776855
2150,13178,3,0,취침 ,999,0.5811157822608948
2151,12758,3,5,벽걸이 ,999,0.580296516418457
2152,11461,3,8,사용 ,999,0.580264687538147
2153,13081,3,0,소품 ,999,0.5801746249198914
2154,13556,3,6,가수 ,999,0.5768346190452576
2155,14650,3,2,조절 ,999,0.5713149309158325
2156,11746,3,8,볼륨 ,999,0.5713148713111877
2157,14555,3,2,파도 ,999,0.5697654485702515
2158,12789,3,0,고급 ,999,0.5591625571250916
2159,12790,3,0,심플 ,999,0.5548574924468994
2160,12095,3,5,파이 ,999,0.552318811416626
2161,14181,3,7,스턴트 ,999,0.5518035888671875
2162,13933,3,7,잠 ,999,0.54988694190979
2163,13934,3,7,선라이즈 ,999,0.5484166145324707
2164,11144,3,4,인식 ,999,0.5475450158119202
2165,14118,3,7,스케줄 ,999,0.5445823669433594
2166,14182,3,7,애플 ,999,0.5437999963760376
2167,12346,3,5,구글 ,999,0.5437999963760376
2168,12883,3,0,포장 ,999,0.5432971715927124
2169,11112,3,4,소거 ,999,0.5413798093795776
2170,12852,3,0,색 ,999,0.5410794019699097
2171,13271,3,0,색상 ,999,0.5410785675048828
2172,12821,3,0,전원 ,999,0.5406075119972229
2173,13144,3,0,로바 ,999,0.539366602897644
2174,14807,3,3,전원 ,999,0.5375728607177734
2175,13426,3,1,혜택 ,999,0.5361509323120117
2176,13180,3,0,청색 ,999,0.5354441404342651
2177,12032,3,5,앱 ,999,0.533661961555481
2178,13181,3,0,등 ,999,0.5327698588371277
2179,11367,3,8,색채 ,999,0.532597541809082
2180,12759,3,5,설치 ,999,0.5325418710708618
2181,12791,3,0,제품 ,999,0.531663179397583
2182,14429,3,7,응원 ,999,0.5304604768753052
2183,12853,3,0,사이키 ,999,0.5300294160842896
2184,13870,3,7,내일 ,999,0.5293024778366089
2185,11747,3,8,휠 ,999,0.5259363651275635
2186,14617,3,2,출력 ,999,0.5240949392318726
2187,13014,3,0,파란색 ,999,0.5238950848579407
2188,14586,3,2,튜닝 ,999,0.522686243057251
2189,12476,3,5,치킨 ,999,0.522465169429779
2190,13935,3,7,모닝콜 ,999,0.5214943885803223
2191,13302,3,1,비교 ,999,0.5204856395721436
2192,11205,3,4,답 ,999,0.5197939276695251
2193,13145,3,0,네이버 ,999,0.5186235308647156
2194,14837,3,3,어댑터 ,999,0.5184862613677979
2195,14587,3,2,성능 ,999,0.5184133052825928
2196,13557,3,6,아리아 ,999,0.5181561708450317
2197,11052,3,4,노래 ,999,0.5181561708450317
2198,12983,3,0,설명서 ,999,0.5181286334991455
2199,12477,3,5,도미노피자 ,999,0.5130494832992554
2200,11113,3,4,버튼 ,999,0.512552797794342
2201,12822,3,0,마이크 ,999,0.5125527381896973
2202,12600,3,5,라디오 ,999,0.5124212503433228
2203,11651,3,8,팟캐스트 ,999,0.512421190738678
2204,12033,3,5,지정 ,999,0.5105866193771362
2205,11910,3,5,전원 ,999,0.5104859471321106
2206,13272,3,0,컬러 ,999,0.5100259780883789
2207,14183,3,7,아마존 ,999,0.5100213289260864
2208,13648,3,6,쿠폰 ,999,0.5093005299568176
2209,12252,3,5,결제 ,999,0.5073340535163879
2210,14651,3,2,음량 ,999,0.5069642066955566
2211,14744,3,3,내장 ,999,0.5049886703491211
2212,13183,3,0,모닥불 ,999,0.5034477114677429
2213,10863,3,4,인공 ,999,0.5028068423271179
2214,13903,3,7,금융 ,999,0.5027393698692322
2215,14430,3,7,야구 ,999,0.5013290047645569
2216,14745,3,3,전력 ,999,0.5011148452758789
2217,13242,3,0,출산 ,999,0.4987717866897583
2218,12478,3,5,피자 ,999,0.4986482262611389
2219,13273,3,0,패브릭 ,999,0.49832940101623535
2220,14652,3,2,버튼 ,999,0.4967220425605774
2221,12823,3,0,볼륨 ,999,0.4967220425605774
2222,11808,3,8,날씨 ,999,0.4966982305049896
2223,11620,3,8,등 ,999,0.49656009674072266
2224,14839,3,3,설명서 ,999,0.4950808882713318
2225,14213,3,7,미세 ,999,0.4945967495441437
2226,13559,3,6,때 ,999,0.49455541372299194
2227,13184,3,0,수면 ,999,0.49429208040237427
2228,12855,3,0,선라이즈 ,999,0.4941376745700836
2229,11398,3,8,플랫폼 ,999,0.49325767159461975
2230,14367,3,7,배달 ,999,0.4924262762069702
2231,12255,3,5,음식 ,999,0.4924262464046478
2232,14431,3,7,아시안 ,999,0.4909072816371918
2233,13936,3,7,기상 ,999,0.4895644783973694
2234,10864,3,4,출시 ,999,0.4895442724227905
2235,10954,3,4,자연어 ,999,0.48925068974494934
2236,13303,3,1,최저 ,999,0.48685699701309204
2237,13588,3,6,날씨 ,999,0.48671624064445496
2238,13815,3,7,음악 ,999,0.48671621084213257
2239,12985,3,0,어댑터 ,999,0.48639827966690063
2240,13186,3,0,흰색 ,999,0.48628610372543335
2241,11206,3,4,답변 ,999,0.486100971698761
2242,14491,3,7,질문 ,999,0.486100971698761
2243,13274,3,0,구성 ,999,0.4854971170425415
2244,10865,3,4,텔레콤 ,999,0.48543375730514526
2245,13560,3,6,동요 ,999,0.4845306873321533
2246,11748,3,8,소거 ,999,0.4843177795410156
2247,12792,3,0,크기 ,999,0.4835379421710968
2248,12347,3,5,팟 ,999,0.48353704810142517
2249,11838,3,8,스피커 ,999,0.48320472240448
2250,13872,3,7,하루 ,999,0.482199490070343
2251,12884,3,0,상자 ,999,0.4816564917564392
2252,13589,3,6,감상 ,999,0.48058462142944336
2253,12793,3,0,느낌 ,999,0.4793608784675598
2254,12348,3,5,시리 ,999,0.4791625142097473
2255,13937,3,7,아리아 ,999,0.47834256291389465
2256,11053,3,4,아침 ,999,0.4783424735069275
2257,12283,3,5,탑 ,999,0.47812318801879883
2258,12284,3,5,셋 ,999,0.47810453176498413
2259,13561,3,6,말 ,999,0.47638726234436035
2260,11368,3,8,청색 ,999,0.4756318926811218
2261,10986,3,4,팅커벨 ,999,0.4734482169151306
2262,11912,3,5,단자 ,999,0.4731472134590149
2263,14149,3,7,컨텐츠 ,999,0.4729570746421814
2264,11913,3,5,플 ,999,0.4728018343448639
2265,13187,3,0,무지개 ,999,0.4722745716571808
2266,12349,3,5,어시 ,999,0.47183847427368164
2267,12858,3,0,테마 ,999,0.4708503484725952
2268,13967,3,7,수면 ,999,0.470585435628891
2269,14184,3,7,알렉사 ,999,0.47021764516830444
2270,14185,3,7,캘린더 ,999,0.4696808159351349
2271,11018,3,4,단어 ,999,0.46941688656806946
2272,11590,3,8,노래 ,999,0.4688677191734314
2273,13562,3,6,동화 ,999,0.468867689371109
2274,11399,3,8,연계 ,999,0.46873486042022705
2275,10832,3,4,미니 ,999,0.46723201870918274
2276,13938,3,7,출근 ,999,0.46672523021698
2277,12034,3,5,선택 ,999,0.46642744541168213
2278,14653,3,2,휠 ,999,0.46610909700393677
2279,12824,3,0,단자 ,999,0.4658631682395935
2280,12885,3,0,패키지 ,999,0.46511155366897583
2281,11207,3,4,살 ,999,0.46507298946380615
2282,12825,3,0,조작 ,999,0.46442267298698425
2283,13188,3,0,밝기 ,999,0.4641628861427307
2284,12378,3,5,청정기 ,999,0.46385622024536133
2285,11369,3,8,다양 ,999,0.4633750915527344
2286,13244,3,0,오로라 ,999,0.462878942489624
2287,12379,3,5,공기 ,999,0.46105051040649414
2288,12350,3,5,탑재 ,999,0.4608650207519531
2289,11839,3,8,애플 ,999,0.4608650207519531
2290,11591,3,8,아이 ,999,0.4602617025375366
2291,13189,3,0,빛 ,999,0.4600656032562256
